[11dez2020 12:19:00.009] [main/INFO] [cpw.mods.modlauncher.Launcher/MODLAUNCHER]: ModLauncher running: args [--username, melebandeira, --version, 1.15.2-forge-31.2.47, --gameDir, C:\Users\Usuario\AppData\Roaming\.minecraft, --assetsDir, C:\Users\Usuario\AppData\Roaming\.minecraft\assets, --assetIndex, 1.15, --uuid, eebf49ce23c643e18b087ae26031aee3, --accessToken, ????????, --userType, mojang, --versionType, release, --launchTarget, fmlclient, --fml.forgeVersion, 31.2.47, --fml.mcVersion, 1.15.2, --fml.forgeGroup, net.minecraftforge, --fml.mcpVersion, 20200515.085601]
[11dez2020 12:19:00.026] [main/INFO] [cpw.mods.modlauncher.Launcher/MODLAUNCHER]: ModLauncher 5.1.2+70+master.2845bb9 starting: java version 1.8.0_51 by Oracle Corporation
[11dez2020 12:19:00.405] [main/INFO] [net.minecraftforge.fml.loading.FixSSL/CORE]: Added Lets Encrypt root certificates as additional trust
[11dez2020 12:19:00.447] [main/INFO] [mixin/]: SpongePowered MIXIN Subsystem Version=0.8.2 Source=file:/C:/Users/Usuario/AppData/Roaming/.minecraft/libraries/org/spongepowered/mixin/0.8.2/mixin-0.8.2.jar Service=ModLauncher Env=CLIENT
[11dez2020 12:19:48.394] [Render thread/WARN] [net.minecraft.client.audio.SoundEngine/]: Missing sound for event: lycanitesmobs:entity.ika.fly
[11dez2020 12:19:48.395] [Render thread/WARN] [net.minecraft.client.audio.SoundEngine/]: Missing sound for event: lycanitesmobs:entity.trite.void.jump
[11dez2020 12:19:48.395] [Render thread/WARN] [net.minecraft.client.audio.SoundEngine/]: Missing sound for event: lycanitesmobs:entity.chupacabra.jump
[11dez2020 12:19:48.395] [Render thread/WARN] [net.minecraft.client.audio.SoundEngine/]: Missing sound for event: lycanitesmobs:entity.grue.fly
[11dez2020 12:19:48.395] [Render thread/WARN] [net.minecraft.client.audio.SoundEngine/]: Missing sound for event: lycanitesmobs:entity.epion.step
[11dez2020 12:19:48.395] [Render thread/WARN] [net.minecraft.client.audio.SoundEngine/]: Missing sound for event: lycanitesmobs:entity.roa.step
[11dez2020 12:19:48.395] [Render thread/WARN] [net.minecraft.client.audio.SoundEngine/]: Missing sound for event: lycanitesmobs:projectile.hellfirebarrierpart
[11dez2020 12:19:48.395] [Render thread/WARN] [net.minecraft.client.audio.SoundEngine/]: Missing sound for event: lycanitesmobs:entity.troll.jump
[11dez2020 12:19:48.395] [Render thread/WARN] [net.minecraft.client.audio.SoundEngine/]: Missing sound for event: lycanitesmobs:entity.djinn.fly
[11dez2020 12:19:48.395] [Render thread/WARN] [net.minecraft.client.audio.SoundEngine/]: Missing sound for event: lycanitesmobs:entity.barghest.fly
[11dez2020 12:19:48.395] [Render thread/WARN] [net.minecraft.client.audio.SoundEngine/]: Missing sound for event: lycanitesmobs:entity.trite.void.fly
[11dez2020 12:19:48.395] [Render thread/WARN] [net.minecraft.client.audio.SoundEngine/]: Missing sound for event: lycanitesmobs:entity.wildkin.fly
[11dez2020 12:19:48.395] [Render thread/WARN] [net.minecraft.client.audio.SoundEngine/]: Missing sound for event: lycanitesmobs:entity.sylph.fly
[11dez2020 12:19:48.395] [Render thread/WARN] [net.minecraft.client.audio.SoundEngine/]: Missing sound for event: lycanitesmobs:entity.troll.fly
[11dez2020 12:19:48.395] [Render thread/WARN] [net.minecraft.client.audio.SoundEngine/]: Missing sound for event: lycanitesmobs:entity.krake.jump
[11dez2020 12:19:48.395] [Render thread/WARN] [net.minecraft.client.audio.SoundEngine/]: Missing sound for event: lycanitesmobs:entity.skylus.step
[11dez2020 12:19:48.395] [Render thread/WARN] [net.minecraft.client.audio.SoundEngine/]: Missing sound for event: lycanitesmobs:entity.kobold.jump
[11dez2020 12:19:48.395] [Render thread/WARN] [net.minecraft.client.audio.SoundEngine/]: Missing sound for event: lycanitesmobs:entity.remobra.attack
[11dez2020 12:19:48.395] [Render thread/WARN] [net.minecraft.client.audio.SoundEngine/]: Missing sound for event: lycanitesmobs:entity.rahovart.fly
[11dez2020 12:19:48.395] [Render thread/WARN] [net.minecraft.client.audio.SoundEngine/]: Missing sound for event: lycanitesmobs:entity.joust.jump
[11dez2020 12:19:48.395] [Render thread/WARN] [net.minecraft.client.audio.SoundEngine/]: Missing sound for event: lycanitesmobs:entity.nymph.jump
[11dez2020 12:19:48.395] [Render thread/WARN] [net.minecraft.client.audio.SoundEngine/]: Missing sound for event: lycanitesmobs:entity.cephignis.fly
[11dez2020 12:19:48.396] [Render thread/WARN] [net.minecraft.client.audio.SoundEngine/]: Missing sound for event: lycanitesmobs:entity.trite.void.beg
[11dez2020 12:19:48.396] [Render thread/WARN] [net.minecraft.client.audio.SoundEngine/]: Missing sound for event: lycanitesmobs:entity.raiko.jump
[11dez2020 12:19:48.396] [Render thread/WARN] [net.minecraft.client.audio.SoundEngine/]: Missing sound for event: lycanitesmobs:entity.maka.jump
[11dez2020 12:19:48.396] [Render thread/WARN] [net.minecraft.client.audio.SoundEngine/]: Missing sound for event: lycanitesmobs:entity.vapula.fly
[11dez2020 12:19:48.396] [Render thread/WARN] [net.minecraft.client.audio.SoundEngine/]: Missing sound for event: lycanitesmobs:entity.jabberwock.jump
[11dez2020 12:19:48.396] [Render thread/WARN] [net.minecraft.client.audio.SoundEngine/]: Missing sound for event: lycanitesmobs:entity.ioray.step
[11dez2020 12:19:48.396] [Render thread/WARN] [net.minecraft.client.audio.SoundEngine/]: Missing sound for event: lycanitesmobs:entity.jengu.attack
[11dez2020 12:19:48.396] [Render thread/WARN] [net.minecraft.client.audio.SoundEngine/]: Missing sound for event: lycanitesmobs:entity.wendigo.fly
[11dez2020 12:19:48.396] [Render thread/WARN] [net.minecraft.client.audio.SoundEngine/]: Missing sound for event: lycanitesmobs:entity.uvaraptor.fly
[11dez2020 12:19:48.396] [Render thread/WARN] [net.minecraft.client.audio.SoundEngine/]: Missing sound for event: lycanitesmobs:entity.archvile.fly
[11dez2020 12:19:48.396] [Render thread/WARN] [net.minecraft.client.audio.SoundEngine/]: Missing sound for event: lycanitesmobs:entity.gorgomite.fly
[11dez2020 12:19:48.396] [Render thread/WARN] [net.minecraft.client.audio.SoundEngine/]: Missing sound for event: lycanitesmobs:entity.quillbeast.fly
[11dez2020 12:19:48.396] [Render thread/WARN] [net.minecraft.client.audio.SoundEngine/]: Missing sound for event: lycanitesmobs:entity.morock.jump
[11dez2020 12:19:48.396] [Render thread/WARN] [net.minecraft.client.audio.SoundEngine/]: Missing sound for event: lycanitesmobs:entity.ent.fly
[11dez2020 12:19:48.396] [Render thread/WARN] [net.minecraft.client.audio.SoundEngine/]: Missing sound for event: lycanitesmobs:entity.triffid.fly
[11dez2020 12:19:48.396] [Render thread/WARN] [net.minecraft.client.audio.SoundEngine/]: Missing sound for event: lycanitesmobs:projectile.helllaserend
[11dez2020 12:19:48.396] [Render thread/WARN] [net.minecraft.client.audio.SoundEngine/]: Missing sound for event: lycanitesmobs:entity.shade.mount
[11dez2020 12:19:48.396] [Render thread/WARN] [net.minecraft.client.audio.SoundEngine/]: Missing sound for event: lycanitesmobs:entity.afrit.jump
[11dez2020 12:19:48.396] [Render thread/WARN] [net.minecraft.client.audio.SoundEngine/]: Missing sound for event: lycanitesmobs:block.moglava
[11dez2020 12:19:48.396] [Render thread/WARN] [net.minecraft.client.audio.SoundEngine/]: Missing sound for event: lycanitesmobs:entity.pixen.jump
[11dez2020 12:19:48.396] [Render thread/WARN] [net.minecraft.client.audio.SoundEngine/]: Missing sound for event: lycanitesmobs:entity.shambler.jump
[11dez2020 12:19:48.396] [Render thread/WARN] [net.minecraft.client.audio.SoundEngine/]: Missing sound for event: lycanitesmobs:entity.quillbeast.attack
[11dez2020 12:19:48.396] [Render thread/WARN] [net.minecraft.client.audio.SoundEngine/]: Missing sound for event: lycanitesmobs:entity.serpix.attack
[11dez2020 12:19:48.396] [Render thread/WARN] [net.minecraft.client.audio.SoundEngine/]: Missing sound for event: lycanitesmobs:entity.pinky.fly
[11dez2020 12:19:48.396] [Render thread/WARN] [net.minecraft.client.audio.SoundEngine/]: Missing sound for event: lycanitesmobs:entity.dweller.jump
[11dez2020 12:19:48.396] [Render thread/WARN] [net.minecraft.client.audio.SoundEngine/]: Missing sound for event: lycanitesmobs:entity.ika.jump
[11dez2020 12:19:48.396] [Render thread/WARN] [net.minecraft.client.audio.SoundEngine/]: Missing sound for event: lycanitesmobs:entity.lurker.fly
[11dez2020 12:19:48.396] [Render thread/WARN] [net.minecraft.client.audio.SoundEngine/]: Missing sound for event: lycanitesmobs:entity.darkling.fly
[11dez2020 12:19:48.397] [Render thread/WARN] [net.minecraft.client.audio.SoundEngine/]: Missing sound for event: lycanitesmobs:entity.raiko.step
[11dez2020 12:19:48.397] [Render thread/WARN] [net.minecraft.client.audio.SoundEngine/]: Missing sound for event: lycanitesmobs:entity.astaroth.void.beg
[11dez2020 12:19:48.397] [Render thread/WARN] [net.minecraft.client.audio.SoundEngine/]: Missing sound for event: lycanitesmobs:entity.aegis.jump
[11dez2020 12:19:48.397] [Render thread/WARN] [net.minecraft.client.audio.SoundEngine/]: Missing sound for event: lycanitesmobs:entity.thresher.fly
[11dez2020 12:19:48.397] [Render thread/WARN] [net.minecraft.client.audio.SoundEngine/]: Missing sound for event: lycanitesmobs:entity.abaia.step
[11dez2020 12:19:48.397] [Render thread/WARN] [net.minecraft.client.audio.SoundEngine/]: Missing sound for event: lycanitesmobs:entity.astaroth.void.fly
[11dez2020 12:19:48.397] [Render thread/WARN] [net.minecraft.client.audio.SoundEngine/]: Missing sound for event: lycanitesmobs:entity.reaper.jump
[11dez2020 12:19:48.397] [Render thread/WARN] [net.minecraft.client.audio.SoundEngine/]: Missing sound for event: lycanitesmobs:entity.asmodeus.fly
[11dez2020 12:19:48.397] [Render thread/WARN] [net.minecraft.client.audio.SoundEngine/]: Missing sound for event: lycanitesmobs:entity.wisp.jump
[11dez2020 12:19:48.397] [Render thread/WARN] [net.minecraft.client.audio.SoundEngine/]: Missing sound for event: lycanitesmobs:entity.pixen.attack
[11dez2020 12:19:48.397] [Render thread/WARN] [net.minecraft.client.audio.SoundEngine/]: Missing sound for event: lycanitesmobs:entity.maka.fly
[11dez2020 12:19:48.397] [Render thread/WARN] [net.minecraft.client.audio.SoundEngine/]: Missing sound for event: lycanitesmobs:entity.lacedon.jump
[11dez2020 12:19:48.397] [Render thread/WARN] [net.minecraft.client.audio.SoundEngine/]: Missing sound for event: lycanitesmobs:entity.geonach.jump
[11dez2020 12:19:48.397] [Render thread/WARN] [net.minecraft.client.audio.SoundEngine/]: Missing sound for event: lycanitesmobs:entity.eechetik.jump
[11dez2020 12:19:48.397] [Render thread/WARN] [net.minecraft.client.audio.SoundEngine/]: Missing sound for event: lycanitesmobs:entity.xaphan.attack
[11dez2020 12:19:48.397] [Render thread/WARN] [net.minecraft.client.audio.SoundEngine/]: Missing sound for event: lycanitesmobs:entity.wraamon.fly
[11dez2020 12:19:48.397] [Render thread/WARN] [net.minecraft.client.audio.SoundEngine/]: Missing sound for event: lycanitesmobs:block.vesspoison
[11dez2020 12:19:48.397] [Render thread/WARN] [net.minecraft.client.audio.SoundEngine/]: Missing sound for event: lycanitesmobs:entity.calpod.fly
[11dez2020 12:19:48.397] [Render thread/WARN] [net.minecraft.client.audio.SoundEngine/]: Missing sound for event: lycanitesmobs:entity.lurker.jump
[11dez2020 12:19:48.397] [Render thread/WARN] [net.minecraft.client.audio.SoundEngine/]: Missing sound for event: lycanitesmobs:entity.conba.tame
[11dez2020 12:19:48.397] [Render thread/WARN] [net.minecraft.client.audio.SoundEngine/]: Missing sound for event: lycanitesmobs:entity.trite.void.tame
[11dez2020 12:19:48.397] [Render thread/WARN] [net.minecraft.client.audio.SoundEngine/]: Missing sound for event: lycanitesmobs:entity.dweller.fly
[11dez2020 12:19:48.397] [Render thread/WARN] [net.minecraft.client.audio.SoundEngine/]: Missing sound for event: lycanitesmobs:entity.beholder.step
[11dez2020 12:19:48.397] [Render thread/WARN] [net.minecraft.client.audio.SoundEngine/]: Missing sound for event: lycanitesmobs:entity.grue.step
[11dez2020 12:19:48.397] [Render thread/WARN] [net.minecraft.client.audio.SoundEngine/]: Missing sound for event: lycanitesmobs:entity.reiver.step
[11dez2020 12:19:48.397] [Render thread/WARN] [net.minecraft.client.audio.SoundEngine/]: Missing sound for event: lycanitesmobs:entity.yale.fly
[11dez2020 12:19:48.397] [Render thread/WARN] [net.minecraft.client.audio.SoundEngine/]: Missing sound for event: lycanitesmobs:entity.vespid.fly
[11dez2020 12:19:48.397] [Render thread/WARN] [net.minecraft.client.audio.SoundEngine/]: Missing sound for event: lycanitesmobs:entity.arisaur.fly
[11dez2020 12:19:48.397] [Render thread/WARN] [net.minecraft.client.audio.SoundEngine/]: Missing sound for event: lycanitesmobs:entity.lacedon.fly
[11dez2020 12:19:48.397] [Render thread/WARN] [net.minecraft.client.audio.SoundEngine/]: Missing sound for event: lycanitesmobs:entity.gnekk.fly
[11dez2020 12:19:48.398] [Render thread/WARN] [net.minecraft.client.audio.SoundEngine/]: Missing sound for event: lycanitesmobs:entity.triffid.jump
[11dez2020 12:19:48.398] [Render thread/WARN] [net.minecraft.client.audio.SoundEngine/]: Missing sound for event: lycanitesmobs:entity.aglebemu.jump
[11dez2020 12:19:48.398] [Render thread/WARN] [net.minecraft.client.audio.SoundEngine/]: Missing sound for event: lycanitesmobs:entity.tremor.step
[11dez2020 12:19:48.398] [Render thread/WARN] [net.minecraft.client.audio.SoundEngine/]: Missing sound for event: lycanitesmobs:entity.geken.fly
[11dez2020 12:19:48.398] [Render thread/WARN] [net.minecraft.client.audio.SoundEngine/]: Missing sound for event: lycanitesmobs:entity.spectre.fly
[11dez2020 12:19:48.398] [Render thread/WARN] [net.minecraft.client.audio.SoundEngine/]: Missing sound for event: lycanitesmobs:entity.wendigo.jump
[11dez2020 12:19:48.398] [Render thread/WARN] [net.minecraft.client.audio.SoundEngine/]: Missing sound for event: lycanitesmobs:entity.makaalpha.fly
[11dez2020 12:19:48.398] [Render thread/WARN] [net.minecraft.client.audio.SoundEngine/]: Missing sound for event: lycanitesmobs:entity.herma.jump
[11dez2020 12:19:48.398] [Render thread/WARN] [net.minecraft.client.audio.SoundEngine/]: Missing sound for event: lycanitesmobs:entity.xaphan.fly
[11dez2020 12:19:48.398] [Render thread/WARN] [net.minecraft.client.audio.SoundEngine/]: Missing sound for event: lycanitesmobs:entity.lobber.fly
[11dez2020 12:19:48.398] [Render thread/WARN] [net.minecraft.client.audio.SoundEngine/]: Missing sound for event: lycanitesmobs:entity.ioray.fly
[11dez2020 12:19:48.398] [Render thread/WARN] [net.minecraft.client.audio.SoundEngine/]: Missing sound for event: lycanitesmobs:entity.roc.jump
[11dez2020 12:19:48.398] [Render thread/WARN] [net.minecraft.client.audio.SoundEngine/]: Missing sound for event: lycanitesmobs:projectile.summoningseed
[11dez2020 12:19:48.398] [Render thread/WARN] [net.minecraft.client.audio.SoundEngine/]: Missing sound for event: lycanitesmobs:entity.epion.tame
[11dez2020 12:19:48.398] [Render thread/WARN] [net.minecraft.client.audio.SoundEngine/]: Missing sound for event: lycanitesmobs:entity.spriggan.attack
[11dez2020 12:19:48.398] [Render thread/WARN] [net.minecraft.client.audio.SoundEngine/]: Missing sound for event: lycanitesmobs:entity.sylph.jump
[11dez2020 12:19:48.398] [Render thread/WARN] [net.minecraft.client.audio.SoundEngine/]: Missing sound for event: lycanitesmobs:entity.volcan.jump
[11dez2020 12:19:48.398] [Render thread/WARN] [net.minecraft.client.audio.SoundEngine/]: Missing sound for event: lycanitesmobs:entity.ghoul.jump
[11dez2020 12:19:48.398] [Render thread/WARN] [net.minecraft.client.audio.SoundEngine/]: Missing sound for event: lycanitesmobs:entity.conba.jump
[11dez2020 12:19:48.398] [Render thread/WARN] [net.minecraft.client.audio.SoundEngine/]: Missing sound for event: lycanitesmobs:projectile.hellfirewall
[11dez2020 12:19:48.398] [Render thread/WARN] [net.minecraft.client.audio.SoundEngine/]: Missing sound for event: lycanitesmobs:entity.djinn.attack
[11dez2020 12:19:48.398] [Render thread/WARN] [net.minecraft.client.audio.SoundEngine/]: Missing sound for event: lycanitesmobs:entity.aglebemu.fly
[11dez2020 12:19:48.398] [Render thread/WARN] [net.minecraft.client.audio.SoundEngine/]: Missing sound for event: lycanitesmobs:entity.treant.fly
[11dez2020 12:19:48.398] [Render thread/WARN] [net.minecraft.client.audio.SoundEngine/]: Missing sound for event: lycanitesmobs:entity.thresher.jump
[11dez2020 12:19:48.398] [Render thread/WARN] [net.minecraft.client.audio.SoundEngine/]: Missing sound for event: lycanitesmobs:entity.joust.fly
[11dez2020 12:19:48.398] [Render thread/WARN] [net.minecraft.client.audio.SoundEngine/]: Missing sound for event: lycanitesmobs:entity.djinn.step
[11dez2020 12:19:48.398] [Render thread/WARN] [net.minecraft.client.audio.SoundEngine/]: Missing sound for event: lycanitesmobs:entity.concapede.jump
[11dez2020 12:19:48.398] [Render thread/WARN] [net.minecraft.client.audio.SoundEngine/]: Missing sound for event: lycanitesmobs:entity.wraith.step
[11dez2020 12:19:48.398] [Render thread/WARN] [net.minecraft.client.audio.SoundEngine/]: Missing sound for event: lycanitesmobs:entity.lobber.jump
[11dez2020 12:19:48.398] [Render thread/WARN] [net.minecraft.client.audio.SoundEngine/]: Missing sound for event: lycanitesmobs:entity.silex.jump
[11dez2020 12:19:48.398] [Render thread/WARN] [net.minecraft.client.audio.SoundEngine/]: Missing sound for event: lycanitesmobs:entity.reaper.attack
[11dez2020 12:19:48.398] [Render thread/WARN] [net.minecraft.client.audio.SoundEngine/]: Missing sound for event: lycanitesmobs:entity.remobra.step
[11dez2020 12:19:48.398] [Render thread/WARN] [net.minecraft.client.audio.SoundEngine/]: Missing sound for event: lycanitesmobs:entity.lobber.attack
[11dez2020 12:19:48.399] [Render thread/WARN] [net.minecraft.client.audio.SoundEngine/]: Missing sound for event: lycanitesmobs:entity.clink.jump
[11dez2020 12:19:48.399] [Render thread/WARN] [net.minecraft.client.audio.SoundEngine/]: Missing sound for event: lycanitesmobs:projectile.shadowfirebarrier
[11dez2020 12:19:48.399] [Render thread/WARN] [net.minecraft.client.audio.SoundEngine/]: Missing sound for event: lycanitesmobs:entity.gorger.step
[11dez2020 12:19:48.399] [Render thread/WARN] [net.minecraft.client.audio.SoundEngine/]: Missing sound for event: lycanitesmobs:entity.treant.jump
[11dez2020 12:19:48.399] [Render thread/WARN] [net.minecraft.client.audio.SoundEngine/]: Missing sound for event: lycanitesmobs:entity.xaphan.jump
[11dez2020 12:19:48.399] [Render thread/WARN] [net.minecraft.client.audio.SoundEngine/]: Missing sound for event: lycanitesmobs:entity.cephignis.jump
[11dez2020 12:19:48.399] [Render thread/WARN] [net.minecraft.client.audio.SoundEngine/]: Missing sound for event: lycanitesmobs:entity.gorgomite.jump
[11dez2020 12:19:48.399] [Render thread/WARN] [net.minecraft.client.audio.SoundEngine/]: Missing sound for event: lycanitesmobs:projectile.hellshield
[11dez2020 12:19:48.470] [Render thread/INFO] [net.minecraft.client.audio.SoundSystem/]: OpenAL initialized.
[11dez2020 12:19:48.471] [Render thread/INFO] [net.minecraft.client.audio.SoundEngine/SOUNDS]: Sound engine started
[11dez2020 12:19:48.628] [Render thread/INFO] [net.minecraft.client.renderer.texture.AtlasTexture/]: Created: 256x128x0 jei:textures/atlas/gui.png-atlas
[11dez2020 12:19:48.630] [Render thread/INFO] [net.minecraft.client.renderer.texture.AtlasTexture/]: Created: 1024x1024x4 minecraft:textures/atlas/blocks.png-atlas
[11dez2020 12:19:48.984] [Render thread/INFO] [net.minecraft.client.renderer.texture.AtlasTexture/]: Created: 128x128x4 minecraft:textures/atlas/signs.png-atlas
[11dez2020 12:19:48.985] [Render thread/INFO] [net.minecraft.client.renderer.texture.AtlasTexture/]: Created: 512x512x4 minecraft:textures/atlas/banner_patterns.png-atlas
[11dez2020 12:19:48.992] [Render thread/INFO] [net.minecraft.client.renderer.texture.AtlasTexture/]: Created: 512x512x4 minecraft:textures/atlas/shield_patterns.png-atlas
[11dez2020 12:19:48.997] [Render thread/INFO] [net.minecraft.client.renderer.texture.AtlasTexture/]: Created: 256x256x4 minecraft:textures/atlas/chest.png-atlas
[11dez2020 12:19:48.999] [Render thread/INFO] [net.minecraft.client.renderer.texture.AtlasTexture/]: Created: 512x256x4 minecraft:textures/atlas/beds.png-atlas
[11dez2020 12:19:49.001] [Render thread/INFO] [net.minecraft.client.renderer.texture.AtlasTexture/]: Created: 512x256x4 minecraft:textures/atlas/shulker_boxes.png-atlas
[11dez2020 12:19:50.197] [Render thread/INFO] [net.minecraft.client.renderer.texture.AtlasTexture/]: Created: 256x256x0 minecraft:textures/atlas/particles.png-atlas
[11dez2020 12:19:50.201] [Render thread/INFO] [net.minecraft.client.renderer.texture.AtlasTexture/]: Created: 256x256x0 minecraft:textures/atlas/paintings.png-atlas
[11dez2020 12:19:50.203] [Render thread/INFO] [net.minecraft.client.renderer.texture.AtlasTexture/]: Created: 256x256x0 minecraft:textures/atlas/mob_effects.png-atlas
[11dez2020 12:19:56.029] [Render thread/INFO] [net.minecraft.client.Minecraft/]: Stopping!
